noise_level,planner,trial,success,steps,drift_events
Medium (80/10/10),A*,51,True,108,8
Medium (80/10/10),A*,52,True,67,10
Medium (80/10/10),A*,53,True,114,19
Medium (80/10/10),A*,54,True,126,17
Medium (80/10/10),A*,55,True,100,16
Medium (80/10/10),A*,56,True,94,11
Medium (80/10/10),A*,57,True,84,11
Medium (80/10/10),A*,58,True,55,9
Medium (80/10/10),A*,59,True,124,17
Medium (80/10/10),A*,60,True,61,11
Medium (80/10/10),A*,61,True,128,14
Medium (80/10/10),A*,62,True,99,19
Medium (80/10/10),A*,63,True,56,10
Medium (80/10/10),A*,64,True,50,4
Medium (80/10/10),A*,65,True,42,2
Medium (80/10/10),A*,66,True,75,7
Medium (80/10/10),A*,67,True,74,9
Medium (80/10/10),A*,68,True,67,11
Medium (80/10/10),A*,69,True,70,7
Medium (80/10/10),A*,70,True,220,27
Medium (80/10/10),A*,71,True,77,13
Medium (80/10/10),A*,72,True,162,25
Medium (80/10/10),A*,73,True,70,7
Medium (80/10/10),A*,74,True,73,9
Medium (80/10/10),A*,75,True,69,11
Medium (80/10/10),A*,76,True,121,20
Medium (80/10/10),A*,77,False,300,23
Medium (80/10/10),A*,78,True,82,16
Medium (80/10/10),A*,79,True,78,14
Medium (80/10/10),A*,80,True,63,13
Medium (80/10/10),A*,81,True,85,13
Medium (80/10/10),A*,82,True,78,14
Medium (80/10/10),A*,83,True,98,18
Medium (80/10/10),A*,84,True,91,16
Medium (80/10/10),A*,85,True,84,12
Medium (80/10/10),A*,86,True,107,12
Medium (80/10/10),A*,87,True,98,12
Medium (80/10/10),A*,88,True,75,13
Medium (80/10/10),A*,89,True,44,6
Medium (80/10/10),A*,90,True,87,16
Medium (80/10/10),A*,91,True,133,20
Medium (80/10/10),A*,92,True,120,21
Medium (80/10/10),A*,93,True,132,13
Medium (80/10/10),A*,94,True,158,15
Medium (80/10/10),A*,95,True,130,22
Medium (80/10/10),A*,96,True,99,18
Medium (80/10/10),A*,97,False,300,35
Medium (80/10/10),A*,98,True,114,17
Medium (80/10/10),A*,99,True,108,19
Medium (80/10/10),A*,100,True,116,23
Medium (80/10/10),A*,101,True,117,15
Medium (80/10/10),A*,102,True,90,12
Medium (80/10/10),A*,103,True,123,22
Medium (80/10/10),A*,104,True,125,17
Medium (80/10/10),A*,105,True,88,11
Medium (80/10/10),A*,106,True,117,18
Medium (80/10/10),A*,107,True,51,11
Medium (80/10/10),A*,108,True,79,12
Medium (80/10/10),A*,109,True,59,12
Medium (80/10/10),A*,110,True,83,7
Medium (80/10/10),A*,111,True,93,15
Medium (80/10/10),A*,112,True,138,18
Medium (80/10/10),A*,113,True,113,14
Medium (80/10/10),A*,114,True,112,10
Medium (80/10/10),A*,115,True,117,12
Medium (80/10/10),A*,116,True,100,10
Medium (80/10/10),A*,117,True,89,18
Medium (80/10/10),A*,118,True,80,16
Medium (80/10/10),A*,119,True,94,11
Medium (80/10/10),A*,120,True,97,11
Medium (80/10/10),A*,121,True,89,14
Medium (80/10/10),A*,122,True,110,21
Medium (80/10/10),A*,123,True,123,9
Medium (80/10/10),A*,124,True,79,8
Medium (80/10/10),A*,125,True,196,38
Medium (80/10/10),A*,126,True,110,15
Medium (80/10/10),A*,127,True,52,6
Medium (80/10/10),A*,128,True,114,13
Medium (80/10/10),A*,129,True,86,10
Medium (80/10/10),A*,130,True,100,19
Medium (80/10/10),A*,131,True,63,11
Medium (80/10/10),A*,132,True,139,20
Medium (80/10/10),A*,133,True,141,17
Medium (80/10/10),A*,134,True,112,23
Medium (80/10/10),A*,135,True,72,15
Medium (80/10/10),A*,136,True,62,6
Medium (80/10/10),A*,137,True,121,16
Medium (80/10/10),A*,138,True,108,14
Medium (80/10/10),A*,139,True,92,14
Medium (80/10/10),A*,140,True,100,11
Medium (80/10/10),A*,141,False,300,33
Medium (80/10/10),A*,142,True,162,26
Medium (80/10/10),A*,143,True,102,11
Medium (80/10/10),A*,144,True,96,10
Medium (80/10/10),A*,145,True,107,9
Medium (80/10/10),A*,146,True,63,13
Medium (80/10/10),A*,147,True,124,13
Medium (80/10/10),A*,148,True,75,11
Medium (80/10/10),A*,149,True,101,21
Medium (80/10/10),A*,150,True,172,17
Medium (80/10/10),A*,151,True,87,17
Medium (80/10/10),A*,152,False,300,36
Medium (80/10/10),A*,153,True,73,8
Medium (80/10/10),A*,154,True,115,15
Medium (80/10/10),A*,155,True,82,7
Medium (80/10/10),A*,156,True,53,7
Medium (80/10/10),A*,157,True,64,16
Medium (80/10/10),A*,158,True,128,25
Medium (80/10/10),A*,159,True,141,20
Medium (80/10/10),A*,160,True,73,13
Medium (80/10/10),A*,161,False,300,30
Medium (80/10/10),A*,162,True,89,15
Medium (80/10/10),A*,163,True,159,21
Medium (80/10/10),A*,164,True,142,26
Medium (80/10/10),A*,165,True,105,16
Medium (80/10/10),A*,166,True,116,21
Medium (80/10/10),A*,167,True,175,24
Medium (80/10/10),A*,168,True,106,13
Medium (80/10/10),A*,169,True,137,20
Medium (80/10/10),A*,170,True,69,13
Medium (80/10/10),A*,171,True,73,13
Medium (80/10/10),A*,172,True,56,5
Medium (80/10/10),A*,173,True,85,12
Medium (80/10/10),A*,174,True,109,14
Medium (80/10/10),A*,175,True,129,16
Medium (80/10/10),A*,176,True,87,13
Medium (80/10/10),A*,177,True,67,13
Medium (80/10/10),A*,178,True,105,20
Medium (80/10/10),A*,179,True,134,19
Medium (80/10/10),A*,180,True,129,13
Medium (80/10/10),A*,181,True,106,25
Medium (80/10/10),A*,182,True,95,16
Medium (80/10/10),A*,183,True,129,17
Medium (80/10/10),A*,184,True,88,11
Medium (80/10/10),A*,185,True,67,12
Medium (80/10/10),A*,186,True,69,13
Medium (80/10/10),A*,187,True,70,5
Medium (80/10/10),A*,188,True,59,13
Medium (80/10/10),A*,189,True,185,18
Medium (80/10/10),A*,190,True,58,8
Medium (80/10/10),A*,191,True,58,10
Medium (80/10/10),A*,192,True,89,11
Medium (80/10/10),A*,193,True,115,24
Medium (80/10/10),A*,194,True,141,23
Medium (80/10/10),A*,195,True,219,21
Medium (80/10/10),A*,196,True,74,17
Medium (80/10/10),A*,197,True,73,8
Medium (80/10/10),A*,198,True,73,7
Medium (80/10/10),A*,199,True,120,21
Medium (80/10/10),RRT-Connect,0,True,93,14
Medium (80/10/10),RRT-Connect,1,True,80,12
Medium (80/10/10),RRT-Connect,2,True,115,12
Medium (80/10/10),RRT-Connect,3,True,130,16
Medium (80/10/10),RRT-Connect,4,True,121,19
Medium (80/10/10),RRT-Connect,5,True,175,35
Medium (80/10/10),RRT-Connect,6,False,300,32
Medium (80/10/10),RRT-Connect,7,True,96,12
Medium (80/10/10),RRT-Connect,8,True,92,12
Medium (80/10/10),RRT-Connect,9,True,106,15
Medium (80/10/10),RRT-Connect,10,True,100,13
Medium (80/10/10),RRT-Connect,11,True,114,11
Medium (80/10/10),RRT-Connect,12,True,100,21
Medium (80/10/10),RRT-Connect,13,False,300,25
Medium (80/10/10),RRT-Connect,14,True,94,13
Medium (80/10/10),RRT-Connect,15,True,107,13
Medium (80/10/10),RRT-Connect,16,True,90,9
Medium (80/10/10),RRT-Connect,17,True,135,25
Medium (80/10/10),RRT-Connect,18,True,110,15
Medium (80/10/10),RRT-Connect,19,True,110,20
Medium (80/10/10),RRT-Connect,20,True,176,24
Medium (80/10/10),RRT-Connect,21,True,185,34
Medium (80/10/10),RRT-Connect,22,True,131,16
Medium (80/10/10),RRT-Connect,23,True,157,31
Medium (80/10/10),RRT-Connect,24,True,136,24
Medium (80/10/10),RRT-Connect,25,False,300,24
Medium (80/10/10),RRT-Connect,26,True,78,14
Medium (80/10/10),RRT-Connect,27,True,99,20
Medium (80/10/10),RRT-Connect,28,True,113,18
Medium (80/10/10),RRT-Connect,29,False,300,34
Medium (80/10/10),RRT-Connect,30,True,97,18
Medium (80/10/10),RRT-Connect,31,True,118,17
Medium (80/10/10),RRT-Connect,32,True,131,13
Medium (80/10/10),RRT-Connect,33,True,113,22
Medium (80/10/10),RRT-Connect,34,True,86,18
Medium (80/10/10),RRT-Connect,35,True,111,16
Medium (80/10/10),RRT-Connect,36,True,129,21
Medium (80/10/10),RRT-Connect,37,True,126,22
Medium (80/10/10),RRT-Connect,38,True,98,13
Medium (80/10/10),RRT-Connect,39,True,94,23
Medium (80/10/10),RRT-Connect,40,True,105,17
Medium (80/10/10),RRT-Connect,41,True,149,19
Medium (80/10/10),RRT-Connect,42,True,108,12
Medium (80/10/10),RRT-Connect,43,True,96,17
Medium (80/10/10),RRT-Connect,44,True,171,27
Medium (80/10/10),RRT-Connect,45,True,238,34
Medium (80/10/10),RRT-Connect,46,True,122,13
Medium (80/10/10),RRT-Connect,47,True,85,11
Medium (80/10/10),RRT-Connect,48,True,117,13
Medium (80/10/10),RRT-Connect,49,True,96,19
Medium (80/10/10),RRT-Connect,50,True,70,12
Medium (80/10/10),RRT-Connect,51,True,128,17
Medium (80/10/10),RRT-Connect,52,True,143,17
Medium (80/10/10),RRT-Connect,53,False,300,30
Medium (80/10/10),RRT-Connect,54,True,128,18
Medium (80/10/10),RRT-Connect,55,True,95,18
Medium (80/10/10),RRT-Connect,56,False,300,25
Medium (80/10/10),RRT-Connect,57,True,120,20
Medium (80/10/10),RRT-Connect,58,True,94,11
Medium (80/10/10),RRT-Connect,59,True,267,32
Medium (80/10/10),RRT-Connect,60,True,69,12
Medium (80/10/10),RRT-Connect,61,True,234,29
Medium (80/10/10),RRT-Connect,62,True,94,20
Medium (80/10/10),RRT-Connect,63,True,94,18
Medium (80/10/10),RRT-Connect,64,True,101,16
Medium (80/10/10),RRT-Connect,65,True,82,10
Medium (80/10/10),RRT-Connect,66,True,94,10
Medium (80/10/10),RRT-Connect,67,True,105,17
Medium (80/10/10),RRT-Connect,68,True,73,14
Medium (80/10/10),RRT-Connect,69,True,186,25
Medium (80/10/10),RRT-Connect,70,True,87,18
Medium (80/10/10),RRT-Connect,71,True,77,12
Medium (80/10/10),RRT-Connect,72,True,162,25
Medium (80/10/10),RRT-Connect,73,True,91,13
Medium (80/10/10),RRT-Connect,74,True,135,11
Medium (80/10/10),RRT-Connect,75,True,114,18
Medium (80/10/10),RRT-Connect,76,True,193,27
Medium (80/10/10),RRT-Connect,77,False,300,24
Medium (80/10/10),RRT-Connect,78,True,105,16
Medium (80/10/10),RRT-Connect,79,True,106,14
Medium (80/10/10),RRT-Connect,80,True,63,13
Medium (80/10/10),RRT-Connect,81,True,104,14
Medium (80/10/10),RRT-Connect,82,True,100,19
Medium (80/10/10),RRT-Connect,83,True,124,18
Medium (80/10/10),RRT-Connect,84,True,83,15
Medium (80/10/10),RRT-Connect,85,True,122,17
Medium (80/10/10),RRT-Connect,86,True,122,18
Medium (80/10/10),RRT-Connect,87,True,92,11
Medium (80/10/10),RRT-Connect,88,True,84,17
Medium (80/10/10),RRT-Connect,89,True,71,10
Medium (80/10/10),RRT-Connect,90,True,87,16
Medium (80/10/10),RRT-Connect,91,True,99,13
Medium (80/10/10),RRT-Connect,92,True,120,19
Medium (80/10/10),RRT-Connect,93,True,168,30
Medium (80/10/10),RRT-Connect,94,True,158,18
Medium (80/10/10),RRT-Connect,95,True,67,15
Medium (80/10/10),RRT-Connect,96,True,99,18
Medium (80/10/10),RRT-Connect,97,True,91,15
Medium (80/10/10),RRT-Connect,98,True,114,15
Medium (80/10/10),RRT-Connect,99,True,141,23
Medium (80/10/10),RRT-Connect,100,True,136,20
Medium (80/10/10),RRT-Connect,101,True,120,20
Medium (80/10/10),RRT-Connect,102,True,111,15
Medium (80/10/10),RRT-Connect,103,True,123,19
Medium (80/10/10),RRT-Connect,104,True,99,12
Medium (80/10/10),RRT-Connect,105,True,119,13
Medium (80/10/10),RRT-Connect,106,True,153,26
Medium (80/10/10),RRT-Connect,107,True,92,13
Medium (80/10/10),RRT-Connect,108,True,95,11
Medium (80/10/10),RRT-Connect,109,True,71,11
Medium (80/10/10),RRT-Connect,110,True,138,13
Medium (80/10/10),RRT-Connect,111,True,93,18
Medium (80/10/10),RRT-Connect,112,True,134,16
Medium (80/10/10),RRT-Connect,113,True,143,23
Medium (80/10/10),RRT-Connect,114,True,112,12
Medium (80/10/10),RRT-Connect,115,True,136,20
Medium (80/10/10),RRT-Connect,116,True,186,25
Medium (80/10/10),RRT-Connect,117,True,91,18
Medium (80/10/10),RRT-Connect,118,False,300,26
Medium (80/10/10),RRT-Connect,119,True,173,22
Medium (80/10/10),RRT-Connect,120,True,112,21
Medium (80/10/10),RRT-Connect,121,True,89,15
Medium (80/10/10),RRT-Connect,122,True,190,27
Medium (80/10/10),RRT-Connect,123,True,128,19
Medium (80/10/10),RRT-Connect,124,True,92,14
Medium (80/10/10),RRT-Connect,125,True,71,15
Medium (80/10/10),RRT-Connect,126,True,110,16
Medium (80/10/10),RRT-Connect,127,True,121,18
Medium (80/10/10),RRT-Connect,128,True,116,22
Medium (80/10/10),RRT-Connect,129,True,96,13
Medium (80/10/10),RRT-Connect,130,True,100,19
Medium (80/10/10),RRT-Connect,131,True,120,16
Medium (80/10/10),RRT-Connect,132,True,139,20
Medium (80/10/10),RRT-Connect,133,True,141,21
Medium (80/10/10),RRT-Connect,134,True,294,32
Medium (80/10/10),RRT-Connect,135,True,101,20
Medium (80/10/10),RRT-Connect,136,True,91,14
Medium (80/10/10),RRT-Connect,137,True,241,32
Medium (80/10/10),RRT-Connect,138,True,108,17
Medium (80/10/10),RRT-Connect,139,True,92,17
Medium (80/10/10),RRT-Connect,140,True,100,12
Medium (80/10/10),RRT-Connect,141,False,300,33
Medium (80/10/10),RRT-Connect,142,True,162,25
Medium (80/10/10),RRT-Connect,143,True,108,17
Medium (80/10/10),RRT-Connect,144,True,171,22
Medium (80/10/10),RRT-Connect,145,True,142,10
Medium (80/10/10),RRT-Connect,146,True,91,21
Medium (80/10/10),RRT-Connect,147,True,110,14
Medium (80/10/10),RRT-Connect,148,True,94,16
Medium (80/10/10),RRT-Connect,149,True,111,25
Medium (80/10/10),RRT-Connect,150,True,172,19
Medium (80/10/10),RRT-Connect,151,True,64,13
Medium (80/10/10),RRT-Connect,152,True,123,22
Medium (80/10/10),RRT-Connect,153,True,101,10
Medium (80/10/10),RRT-Connect,154,False,300,29
Medium (80/10/10),RRT-Connect,155,True,134,12
Medium (80/10/10),RRT-Connect,156,True,96,19
Medium (80/10/10),RRT-Connect,157,True,115,17
Medium (80/10/10),RRT-Connect,158,True,118,24
Medium (80/10/10),RRT-Connect,159,True,135,18
Medium (80/10/10),RRT-Connect,160,True,100,17
Medium (80/10/10),RRT-Connect,161,False,300,31
Medium (80/10/10),RRT-Connect,162,True,89,15
Medium (80/10/10),RRT-Connect,163,True,81,20
Medium (80/10/10),RRT-Connect,164,True,118,19
Medium (80/10/10),RRT-Connect,165,False,300,24
Medium (80/10/10),RRT-Connect,166,True,135,25
Medium (80/10/10),RRT-Connect,167,False,300,35
Medium (80/10/10),RRT-Connect,168,True,106,14
Medium (80/10/10),RRT-Connect,169,True,99,13
Medium (80/10/10),RRT-Connect,170,True,111,21
Medium (80/10/10),RRT-Connect,171,True,95,19
Medium (80/10/10),RRT-Connect,172,True,112,19
Medium (80/10/10),RRT-Connect,173,True,121,24
Medium (80/10/10),RRT-Connect,174,True,172,20
Medium (80/10/10),RRT-Connect,175,True,197,31
Medium (80/10/10),RRT-Connect,176,True,100,17
Medium (80/10/10),RRT-Connect,177,True,100,18
Medium (80/10/10),RRT-Connect,178,True,105,17
Medium (80/10/10),RRT-Connect,179,True,134,20
Medium (80/10/10),RRT-Connect,180,True,147,25
Medium (80/10/10),RRT-Connect,181,True,106,25
Medium (80/10/10),RRT-Connect,182,True,166,25
Medium (80/10/10),RRT-Connect,183,True,103,13
Medium (80/10/10),RRT-Connect,184,True,135,18
Medium (80/10/10),RRT-Connect,185,True,104,17
Medium (80/10/10),RRT-Connect,186,True,62,11
Medium (80/10/10),RRT-Connect,187,True,94,10
Medium (80/10/10),RRT-Connect,188,True,104,14
Medium (80/10/10),RRT-Connect,189,True,185,22
Medium (80/10/10),RRT-Connect,190,True,81,13
Medium (80/10/10),RRT-Connect,191,True,95,16
Medium (80/10/10),RRT-Connect,192,True,89,9
Medium (80/10/10),RRT-Connect,193,True,99,18
Medium (80/10/10),RRT-Connect,194,True,164,17
Medium (80/10/10),RRT-Connect,195,True,219,23
Medium (80/10/10),RRT-Connect,196,True,125,27
Medium (80/10/10),RRT-Connect,197,True,110,16
Medium (80/10/10),RRT-Connect,198,True,98,14
Medium (80/10/10),RRT-Connect,199,True,116,22
Medium (80/10/10),MDP Policy,0,True,52,8
Medium (80/10/10),MDP Policy,1,True,60,10
Medium (80/10/10),MDP Policy,2,True,73,9
Medium (80/10/10),MDP Policy,3,True,57,6
Medium (80/10/10),MDP Policy,4,True,58,11
Medium (80/10/10),MDP Policy,5,True,58,10
Medium (80/10/10),MDP Policy,6,True,55,8
Medium (80/10/10),MDP Policy,7,True,42,7
Medium (80/10/10),MDP Policy,8,True,48,6
Medium (80/10/10),MDP Policy,9,True,60,12
Medium (80/10/10),MDP Policy,10,True,87,15
Medium (80/10/10),MDP Policy,11,True,60,9
Medium (80/10/10),MDP Policy,12,True,118,26
Medium (80/10/10),MDP Policy,13,True,49,7
Medium (80/10/10),MDP Policy,14,True,63,9
Medium (80/10/10),MDP Policy,15,True,45,5
Medium (80/10/10),MDP Policy,16,True,48,3
Medium (80/10/10),MDP Policy,17,True,80,15
Medium (80/10/10),MDP Policy,18,True,77,15
Medium (80/10/10),MDP Policy,19,True,51,6
Medium (80/10/10),MDP Policy,20,True,123,18
Medium (80/10/10),MDP Policy,21,True,58,12
Medium (80/10/10),MDP Policy,22,True,57,8
Medium (80/10/10),MDP Policy,23,True,62,12
Medium (80/10/10),MDP Policy,24,True,82,23
Medium (80/10/10),MDP Policy,25,True,55,7
Medium (80/10/10),MDP Policy,26,True,53,9
Medium (80/10/10),MDP Policy,27,True,72,16
Medium (80/10/10),MDP Policy,28,True,67,16
Medium (80/10/10),MDP Policy,29,True,71,17
Medium (80/10/10),MDP Policy,30,True,46,6
Medium (80/10/10),MDP Policy,31,True,51,8
Medium (80/10/10),MDP Policy,32,True,51,7
Medium (80/10/10),MDP Policy,33,True,56,10
Medium (80/10/10),MDP Policy,34,True,56,14
Medium (80/10/10),MDP Policy,35,True,86,18
Medium (80/10/10),MDP Policy,36,True,67,8
Medium (80/10/10),MDP Policy,37,True,56,12
Medium (80/10/10),MDP Policy,38,True,54,9
Medium (80/10/10),MDP Policy,39,True,73,18
Medium (80/10/10),MDP Policy,40,True,71,13
Medium (80/10/10),MDP Policy,41,True,70,9
Medium (80/10/10),MDP Policy,42,True,66,11
Medium (80/10/10),MDP Policy,43,True,56,13
Medium (80/10/10),MDP Policy,44,True,54,11
Medium (80/10/10),MDP Policy,45,True,78,15
Medium (80/10/10),MDP Policy,46,True,54,9
Medium (80/10/10),MDP Policy,47,True,49,5
Medium (80/10/10),MDP Policy,48,True,74,8
Medium (80/10/10),MDP Policy,49,True,68,17
Medium (80/10/10),MDP Policy,50,True,50,11
Medium (80/10/10),MDP Policy,51,True,75,9
Medium (80/10/10),MDP Policy,52,True,50,7
Medium (80/10/10),MDP Policy,53,True,68,11
Medium (80/10/10),MDP Policy,54,True,46,6
Medium (80/10/10),MDP Policy,55,True,67,14
Medium (80/10/10),MDP Policy,56,True,55,11
Medium (80/10/10),MDP Policy,57,True,86,13
Medium (80/10/10),MDP Policy,58,True,49,5
Medium (80/10/10),MDP Policy,59,True,57,9
Medium (80/10/10),MDP Policy,60,True,52,6
Medium (80/10/10),MDP Policy,61,True,54,7
Medium (80/10/10),MDP Policy,62,True,46,10
Medium (80/10/10),MDP Policy,63,True,74,19
Medium (80/10/10),MDP Policy,64,True,80,9
Medium (80/10/10),MDP Policy,65,True,50,6
Medium (80/10/10),MDP Policy,66,True,42,4
Medium (80/10/10),MDP Policy,67,True,49,8
Medium (80/10/10),MDP Policy,68,True,54,10
Medium (80/10/10),MDP Policy,69,True,61,6
Medium (80/10/10),MDP Policy,70,True,51,10
Medium (80/10/10),MDP Policy,71,True,61,12
Medium (80/10/10),MDP Policy,72,True,142,23
Medium (80/10/10),MDP Policy,73,True,43,4
Medium (80/10/10),MDP Policy,74,True,78,10
Medium (80/10/10),MDP Policy,75,True,51,11
Medium (80/10/10),MDP Policy,76,True,63,18
Medium (80/10/10),MDP Policy,77,True,78,12
Medium (80/10/10),MDP Policy,78,True,63,13
Medium (80/10/10),MDP Policy,79,True,53,8
Medium (80/10/10),MDP Policy,80,True,60,13
Medium (80/10/10),MDP Policy,81,True,52,9
Medium (80/10/10),MDP Policy,82,True,71,15
Medium (80/10/10),MDP Policy,83,True,45,7
Medium (80/10/10),MDP Policy,84,True,52,10
Medium (80/10/10),MDP Policy,85,True,78,13
Medium (80/10/10),MDP Policy,86,True,72,15
Medium (80/10/10),MDP Policy,87,True,46,7
Medium (80/10/10),MDP Policy,88,True,56,12
Medium (80/10/10),MDP Policy,89,True,52,7
Medium (80/10/10),MDP Policy,90,True,70,16
Medium (80/10/10),MDP Policy,91,True,40,4
Medium (80/10/10),MDP Policy,92,True,59,10
Medium (80/10/10),MDP Policy,93,True,67,10
Medium (80/10/10),MDP Policy,94,True,47,6
Medium (80/10/10),MDP Policy,95,True,61,13
Medium (80/10/10),MDP Policy,96,True,61,13
Medium (80/10/10),MDP Policy,97,True,65,11
Medium (80/10/10),MDP Policy,98,True,50,11
Medium (80/10/10),MDP Policy,99,True,80,22
Medium (80/10/10),MDP Policy,100,True,93,19
Medium (80/10/10),MDP Policy,101,True,60,11
Medium (80/10/10),MDP Policy,102,True,60,10
Medium (80/10/10),MDP Policy,103,True,111,20
Medium (80/10/10),MDP Policy,104,True,52,7
Medium (80/10/10),MDP Policy,105,True,74,10
Medium (80/10/10),MDP Policy,106,True,61,13
Medium (80/10/10),MDP Policy,107,True,51,11
Medium (80/10/10),MDP Policy,108,True,66,9
Medium (80/10/10),MDP Policy,109,True,49,13
Medium (80/10/10),MDP Policy,110,True,89,14
Medium (80/10/10),MDP Policy,111,True,58,15
Medium (80/10/10),MDP Policy,112,True,56,10
Medium (80/10/10),MDP Policy,113,True,84,14
Medium (80/10/10),MDP Policy,114,True,50,7
Medium (80/10/10),MDP Policy,115,True,44,8
Medium (80/10/10),MDP Policy,116,True,45,7
Medium (80/10/10),MDP Policy,117,True,63,11
Medium (80/10/10),MDP Policy,118,True,64,15
Medium (80/10/10),MDP Policy,119,True,87,10
Medium (80/10/10),MDP Policy,120,True,66,11
Medium (80/10/10),MDP Policy,121,True,50,9
Medium (80/10/10),MDP Policy,122,True,90,21
Medium (80/10/10),MDP Policy,123,True,79,9
Medium (80/10/10),MDP Policy,124,True,45,6
Medium (80/10/10),MDP Policy,125,True,66,12
Medium (80/10/10),MDP Policy,126,True,54,8
Medium (80/10/10),MDP Policy,127,True,48,5
Medium (80/10/10),MDP Policy,128,True,54,8
Medium (80/10/10),MDP Policy,129,True,60,8
Medium (80/10/10),MDP Policy,130,True,84,20
Medium (80/10/10),MDP Policy,131,True,53,7
Medium (80/10/10),MDP Policy,132,True,66,16
Medium (80/10/10),MDP Policy,133,True,52,10
Medium (80/10/10),MDP Policy,134,True,64,17
Medium (80/10/10),MDP Policy,135,True,60,14
Medium (80/10/10),MDP Policy,136,True,55,6
Medium (80/10/10),MDP Policy,137,True,70,14
Medium (80/10/10),MDP Policy,138,True,79,13
Medium (80/10/10),MDP Policy,139,True,48,10
Medium (80/10/10),MDP Policy,140,True,53,8
Medium (80/10/10),MDP Policy,141,True,63,8
Medium (80/10/10),MDP Policy,142,True,70,15
Medium (80/10/10),MDP Policy,143,True,82,11
Medium (80/10/10),MDP Policy,144,True,49,7
Medium (80/10/10),MDP Policy,145,True,44,5
Medium (80/10/10),MDP Policy,146,True,85,20
Medium (80/10/10),MDP Policy,147,True,53,6
Medium (80/10/10),MDP Policy,148,True,65,10
Medium (80/10/10),MDP Policy,149,True,58,12
Medium (80/10/10),MDP Policy,150,True,81,13
Medium (80/10/10),MDP Policy,151,True,63,18
Medium (80/10/10),MDP Policy,152,True,48,6
Medium (80/10/10),MDP Policy,153,True,46,5
Medium (80/10/10),MDP Policy,154,True,95,18
Medium (80/10/10),MDP Policy,155,True,56,3
Medium (80/10/10),MDP Policy,156,True,68,11
Medium (80/10/10),MDP Policy,157,True,76,17
Medium (80/10/10),MDP Policy,158,True,59,14
Medium (80/10/10),MDP Policy,159,True,54,12
Medium (80/10/10),MDP Policy,160,True,54,9
Medium (80/10/10),MDP Policy,161,True,51,8
Medium (80/10/10),MDP Policy,162,True,50,7
Medium (80/10/10),MDP Policy,163,True,60,12
Medium (80/10/10),MDP Policy,164,True,52,9
Medium (80/10/10),MDP Policy,165,True,66,9
Medium (80/10/10),MDP Policy,166,True,92,18
Medium (80/10/10),MDP Policy,167,True,79,15
Medium (80/10/10),MDP Policy,168,True,54,11
Medium (80/10/10),MDP Policy,169,True,61,10
Medium (80/10/10),MDP Policy,170,True,48,8
Medium (80/10/10),MDP Policy,171,True,54,9
Medium (80/10/10),MDP Policy,172,True,49,4
Medium (80/10/10),MDP Policy,173,True,54,12
Medium (80/10/10),MDP Policy,174,True,59,13
Medium (80/10/10),MDP Policy,175,True,73,17
Medium (80/10/10),MDP Policy,176,True,100,19
Medium (80/10/10),MDP Policy,177,True,98,24
Medium (80/10/10),MDP Policy,178,True,76,15
Medium (80/10/10),MDP Policy,179,True,81,17
Medium (80/10/10),MDP Policy,180,True,75,11
Medium (80/10/10),MDP Policy,181,True,60,14
Medium (80/10/10),MDP Policy,182,True,66,10
Medium (80/10/10),MDP Policy,183,True,67,13
Medium (80/10/10),MDP Policy,184,True,50,9
Medium (80/10/10),MDP Policy,185,True,51,10
Medium (80/10/10),MDP Policy,186,True,52,9
Medium (80/10/10),MDP Policy,187,True,46,5
Medium (80/10/10),MDP Policy,188,True,68,13
Medium (80/10/10),MDP Policy,189,True,68,13
Medium (80/10/10),MDP Policy,190,True,45,8
Medium (80/10/10),MDP Policy,191,True,96,19
Medium (80/10/10),MDP Policy,192,True,45,5
Medium (80/10/10),MDP Policy,193,True,60,16
Medium (80/10/10),MDP Policy,194,True,51,7
Medium (80/10/10),MDP Policy,195,True,68,12
Medium (80/10/10),MDP Policy,196,True,60,14
Medium (80/10/10),MDP Policy,197,True,48,5
Medium (80/10/10),MDP Policy,198,True,75,10
Medium (80/10/10),MDP Policy,199,True,79,20
High (60/20/20),Dijkstra,0,True,107,30
High (60/20/20),Dijkstra,1,True,78,24
High (60/20/20),Dijkstra,2,True,140,33
High (60/20/20),Dijkstra,3,True,99,22
High (60/20/20),Dijkstra,4,True,119,35
High (60/20/20),Dijkstra,5,True,98,22
High (60/20/20),Dijkstra,6,True,144,42
High (60/20/20),Dijkstra,7,True,118,29
High (60/20/20),Dijkstra,8,True,134,34
High (60/20/20),Dijkstra,9,True,117,27
High (60/20/20),Dijkstra,10,True,98,24
High (60/20/20),Dijkstra,11,True,136,47
High (60/20/20),Dijkstra,12,True,89,29
High (60/20/20),Dijkstra,13,True,106,30
High (60/20/20),Dijkstra,14,True,138,38
High (60/20/20),Dijkstra,15,True,158,42
High (60/20/20),Dijkstra,16,True,144,45
High (60/20/20),Dijkstra,17,True,107,35
High (60/20/20),Dijkstra,18,True,119,38
High (60/20/20),Dijkstra,19,True,68,25
High (60/20/20),Dijkstra,20,True,104,32
High (60/20/20),Dijkstra,21,True,120,36
High (60/20/20),Dijkstra,22,True,108,33
High (60/20/20),Dijkstra,23,True,60,14
High (60/20/20),Dijkstra,24,True,135,46
High (60/20/20),Dijkstra,25,True,130,35
High (60/20/20),Dijkstra,26,True,101,29
High (60/20/20),Dijkstra,27,True,70,27
